"ID","LINHA","COLUNA","CODIGO_DENTISTA","HORA","USUARIO","MODIFICADO","DIA_SEMANA","NUMERO_SEMANA","INCLUIDO","EXCLUIDO","DATA_UNICA","CODIGO_ESPECIALIDADE"
272,36,2,"26",15:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-01-17,,
273,37,2,"26",15:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-01-17,,
274,38,2,"26",16:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-01-17,,
275,39,2,"26",16:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-01-17,,
276,40,2,"26",16:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-01-17,,
277,41,2,"26",16:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-01-17,,
278,42,2,"26",17:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-01-17,,
279,43,2,"26",17:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2021-07-28,,
280,44,2,"26",17:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2021-07-28,,
281,28,3,"26",13:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
282,29,3,"26",13:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
283,30,3,"26",14:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
284,31,3,"26",14:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
285,32,3,"26",14:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
286,33,3,"26",14:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
287,34,3,"26",15:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
288,35,3,"26",15:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
289,36,3,"26",15:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
290,37,3,"26",15:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
291,38,3,"26",16:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
292,39,3,"26",16:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
293,40,3,"26",16:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
294,41,3,"26",16:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
295,42,3,"26",17:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-01-17,,
296,43,3,"26",17:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2021-07-28,,
297,44,3,"26",17:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2021-07-28,,
298,28,4,"26",13:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
299,29,4,"26",13:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
300,30,4,"26",14:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
301,31,4,"26",14:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
302,32,4,"26",14:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
303,33,4,"26",14:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
304,34,4,"26",15:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
305,35,4,"26",15:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
306,36,4,"26",15:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
307,37,4,"26",15:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
308,38,4,"26",16:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
309,39,4,"26",16:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
310,40,4,"26",16:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
311,41,4,"26",16:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
312,42,4,"26",17:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
313,43,4,"26",17:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
314,44,4,"26",17:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-03-09,,
315,28,1,"13",13:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
316,29,1,"13",13:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
317,30,1,"13",14:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
318,31,1,"13",14:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
319,32,1,"13",14:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
320,33,1,"13",14:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
321,34,1,"13",15:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
322,35,1,"13",15:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
323,36,1,"13",15:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
324,37,1,"13",15:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
325,38,1,"13",16:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
326,39,1,"13",16:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
327,40,1,"13",16:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
328,41,1,"13",16:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
329,42,1,"13",17:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
330,43,1,"13",17:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
331,44,1,"13",17:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
332,28,3,"13",13:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
333,29,3,"13",13:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
334,30,3,"13",14:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
335,31,3,"13",14:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
336,32,3,"13",14:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
337,33,3,"13",14:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
338,34,3,"13",15:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
339,35,3,"13",15:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
340,36,3,"13",15:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
341,37,3,"13",15:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
342,38,3,"13",16:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
343,39,3,"13",16:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
344,40,3,"13",16:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
345,41,3,"13",16:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
346,42,3,"13",17:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
347,43,3,"13",17:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
348,44,3,"13",17:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2020-10-31,,
349,45,3,"13",17:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2021-08-18,,
350,28,4,"13",13:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
351,29,4,"13",13:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
352,30,4,"13",14:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
353,31,4,"13",14:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
354,32,4,"13",14:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
355,33,4,"13",14:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
356,34,4,"13",15:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
357,35,4,"13",15:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
358,36,4,"13",15:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
359,37,4,"13",15:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
360,38,4,"13",16:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
361,39,4,"13",16:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
362,40,4,"13",16:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
363,41,4,"13",16:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
364,42,4,"13",17:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
365,43,4,"13",17:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
366,44,4,"13",17:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-03-11,,
367,45,4,"13",17:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-08-18,,
368,28,5,"13",13:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
369,29,5,"13",13:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
370,30,5,"13",14:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
371,31,5,"13",14:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
372,32,5,"13",14:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
373,33,5,"13",14:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
374,34,5,"13",15:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
375,35,5,"13",15:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
376,36,5,"13",15:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
377,37,5,"13",15:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
378,38,5,"13",16:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
379,39,5,"13",16:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
380,40,5,"13",16:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
381,41,5,"13",16:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
382,42,5,"13",17:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
383,43,5,"13",17:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
384,44,5,"13",17:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-03-11,,
385,45,5,"13",17:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2021-03-10,,
386,7,6,"13",08:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
387,8,6,"13",08:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
388,9,6,"13",08:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
389,10,6,"13",09:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
390,11,6,"13",09:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
391,12,6,"13",09:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
392,13,6,"13",09:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
393,14,6,"13",10:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
394,15,6,"13",10:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
395,16,6,"13",10:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
396,17,6,"13",10:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-10-29,2020-10-31,
397,28,1,"19",13:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2021-04-08,,
398,29,1,"19",13:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
399,30,1,"19",14:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
400,31,1,"19",14:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
401,32,1,"19",14:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
402,33,1,"19",14:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
403,34,1,"19",15:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
404,35,1,"19",15:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
405,36,1,"19",15:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
406,37,1,"19",15:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
407,38,1,"19",16:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
408,39,1,"19",16:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
409,40,1,"19",16:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
410,41,1,"19",16:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
411,42,1,"19",17:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
412,43,1,"19",17:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
413,28,2,"19",13:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2021-04-08,,
414,29,2,"19",13:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
415,30,2,"19",14:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
416,31,2,"19",14:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
417,32,2,"19",14:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
418,33,2,"19",14:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
419,34,2,"19",15:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
420,35,2,"19",15:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
421,36,2,"19",15:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
422,37,2,"19",15:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
423,38,2,"19",16:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
424,39,2,"19",16:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
425,40,2,"19",16:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
426,41,2,"19",16:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
427,42,2,"19",17:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
428,43,2,"19",17:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
429,28,3,"19",13:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2021-04-08,,
430,29,3,"19",13:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
431,30,3,"19",14:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
432,31,3,"19",14:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
433,32,3,"19",14:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
434,33,3,"19",14:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
435,34,3,"19",15:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
436,35,3,"19",15:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
437,36,3,"19",15:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
438,37,3,"19",15:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
439,38,3,"19",16:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
440,39,3,"19",16:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
441,40,3,"19",16:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
442,41,3,"19",16:45:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
443,42,3,"19",17:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
444,43,3,"19",17:15:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
445,28,4,"19",13:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
446,29,4,"19",13:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
447,30,4,"19",14:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
448,31,4,"19",14:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
449,32,4,"19",14:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
450,33,4,"19",14:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
451,34,4,"19",15:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
452,35,4,"19",15:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
453,36,4,"19",15:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
454,37,4,"19",15:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
455,38,4,"19",16:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
456,39,4,"19",16:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
457,40,4,"19",16:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
458,41,4,"19",16:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
459,42,4,"19",17:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
460,43,4,"19",17:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2020-10-29,2020-10-29,
1461,6,6,"36",08:00:00,VALERI,2020-10-30,SABADO,6,2020-10-30,2021-03-02,2020-11-07,
461,28,4,"19",13:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2021-04-08,,
462,29,4,"19",13:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
463,30,4,"19",14:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
464,31,4,"19",14:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
465,32,4,"19",14:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
466,33,4,"19",14:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
467,34,4,"19",15:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
468,35,4,"19",15:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
469,36,4,"19",15:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
470,37,4,"19",15:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
471,38,4,"19",16:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
472,39,4,"19",16:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
473,40,4,"19",16:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
474,41,4,"19",16:45:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
475,42,4,"19",17:00:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
476,43,4,"19",17:15:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
477,28,5,"19",13:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2021-04-08,,
478,29,5,"19",13:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
479,30,5,"19",14:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
480,31,5,"19",14:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
481,32,5,"19",14:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
482,33,5,"19",14:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
483,34,5,"19",15:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
484,35,5,"19",15:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
485,36,5,"19",15:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
486,37,5,"19",15:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
487,38,5,"19",16:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
488,39,5,"19",16:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
489,40,5,"19",16:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
490,41,5,"19",16:45:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
491,42,5,"19",17:00:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
492,43,5,"19",17:15:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
493,6,6,"19",08:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,2020-11-14,
494,7,6,"19",08:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,2020-11-14,
495,8,6,"19",08:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
496,9,6,"19",08:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
497,10,6,"19",09:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
498,11,6,"19",09:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
499,12,6,"19",09:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
500,13,6,"19",09:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
501,14,6,"19",10:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,,2020-11-14,
502,15,6,"19",10:15:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
503,16,6,"19",10:30:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2020-12-11,2020-11-14,
504,17,6,"19",10:45:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2022-02-14,2020-11-14,
505,18,6,"19",11:00:00,VALERI,2020-10-29,SABADO,6,2020-10-29,2022-02-14,2020-11-14,
506,44,1,"19",17:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,2022-02-14,,
507,44,2,"19",17:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,2022-02-14,,
508,44,3,"19",17:30:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,2022-02-14,,
509,44,4,"19",17:30:00,VALERI,2020-10-29,QUINTA,4,2020-10-29,2022-02-14,,
510,44,5,"19",17:30:00,VALERI,2020-10-29,SEXTA,5,2020-10-29,2022-02-14,,
511,6,1,"33",08:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
512,7,1,"33",08:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
513,8,1,"33",08:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
514,9,1,"33",08:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
515,10,1,"33",09:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
516,11,1,"33",09:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
517,12,1,"33",09:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
518,13,1,"33",09:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
519,14,1,"33",10:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
520,15,1,"33",10:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
521,16,1,"33",10:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
522,17,1,"33",10:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
523,18,1,"33",11:00:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
524,19,1,"33",11:15:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
525,20,1,"33",11:30:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
526,21,1,"33",11:45:00,VALERI,2020-10-29,SEGUNDA,1,2020-10-29,,,
527,6,2,"33",08:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
528,7,2,"33",08:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
529,8,2,"33",08:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
530,9,2,"33",08:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
531,10,2,"33",09:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
532,11,2,"33",09:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
533,12,2,"33",09:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
534,13,2,"33",09:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
535,14,2,"33",10:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
536,15,2,"33",10:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
537,16,2,"33",10:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
538,17,2,"33",10:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
539,18,2,"33",11:00:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
540,19,2,"33",11:15:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
541,20,2,"33",11:30:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
542,21,2,"33",11:45:00,VALERI,2020-10-29,TERCA,2,2020-10-29,,,
543,6,3,"33",08:00:00,VALERI,2020-10-29,QUARTA,3,2020-10-29,,,
